Date,level_1,0
2014-11-10,Close,366.92401123046875
2014-11-10,Volume,30450100.0
2014-11-10,Adj Close,366.92401123046875
2014-11-11,High,371.30999755859375
2014-11-11,Low,363.7349853515625
2014-11-11,Open,365.85699462890625
2014-11-11,Close,367.69500732421875
2014-11-11,Volume,15838900.0
2014-11-11,Adj Close,367.69500732421875
2014-11-12,High,429.7179870605469
2014-11-12,Low,367.9849853515625
2014-11-12,Open,367.9849853515625
2014-11-12,Close,423.5610046386719
2014-11-12,Volume,45783200.0
2014-11-12,Adj Close,423.5610046386719
2014-11-13,High,457.0929870605469
2014-11-13,Low,401.12298583984375
2014-11-13,Open,427.27301025390625
2014-11-13,Close,420.7349853515625
2014-11-13,Volume,58945000.0
2014-11-13,Adj Close,420.7349853515625
2014-11-14,High,419.25201416015625
2014-11-14,Low,384.78900146484375
2014-11-14,Open,418.4169921875
2014-11-14,Close,397.8179931640625
2014-11-14,Volume,29589200.0
2014-11-14,Adj Close,397.8179931640625
2014-11-15,High,405.52801513671875
2014-11-15,Low,371.00799560546875
2014-11-15,Open,399.6499938964844
2014-11-15,Close,376.13299560546875
2014-11-15,Volume,15727500.0
2014-11-15,Adj Close,376.13299560546875
2014-11-16,High,390.79901123046875
2014-11-16,Low,374.60198974609375
2014-11-16,Open,374.7300109863281
2014-11-16,Close,387.8819885253906
2014-11-16,Volume,11905600.0
2014-11-16,Adj Close,387.8819885253906
2014-11-17,High,410.1990051269531
2014-11-17,Low,377.50201416015625
2014-11-17,Open,388.3489990234375
2014-11-17,Close,387.4079895019531
2014-11-17,Volume,41518800.0
2014-11-17,Adj Close,387.4079895019531
2014-11-18,High,392.4020080566406
2014-11-18,Low,371.11700439453125
2014-11-18,Open,387.7850036621094
2014-11-18,Close,375.197998046875
2014-11-18,Volume,32222500.0
2014-11-18,Adj Close,375.197998046875
2014-11-19,High,386.4809875488281
2014-11-19,Low,373.89599609375
2014-11-19,Open,373.89599609375
2014-11-19,Close,380.55499267578125
2014-11-19,Volume,18931800.0
2014-11-19,Adj Close,380.55499267578125
2014-11-20,High,382.0249938964844
2014-11-20,Low,356.781005859375
2014-11-20,Open,380.3070068359375
2014-11-20,Close,357.8399963378906
2014-11-20,Volume,25233200.0
2014-11-20,Adj Close,357.8399963378906
2014-11-21,High,357.8789978027344
2014-11-21,Low,344.11199951171875
2014-11-21,Open,357.8789978027344
2014-11-21,Close,350.8479919433594
2014-11-21,Volume,29850100.0
2014-11-21,Adj Close,350.8479919433594
2014-11-22,High,364.84100341796875
2014-11-22,Low,350.87799072265625
2014-11-22,Open,351.60400390625
2014-11-22,Close,352.9200134277344
2014-11-22,Volume,15273000.0
2014-11-22,Adj Close,352.9200134277344
2014-11-23,High,370.8450012207031
2014-11-23,Low,353.17498779296875
2014-11-23,Open,353.17498779296875
2014-11-23,Close,367.572998046875
2014-11-23,Volume,15151600.0
2014-11-23,Adj Close,367.572998046875
2014-11-24,High,387.2090148925781
2014-11-24,Low,366.66900634765625
2014-11-24,Open,366.947998046875
2014-11-24,Close,376.9010009765625
2014-11-24,Volume,30930100.0
2014-11-24,Adj Close,376.9010009765625
2014-11-25,High,394.70098876953125
2014-11-25,Low,374.78399658203125
2014-11-25,Open,376.885986328125
2014-11-25,Close,375.3479919433594
2014-11-25,Volume,25442200.0
2014-11-25,Adj Close,375.3479919433594
2014-11-26,High,377.697998046875
2014-11-26,Low,365.8160095214844
2014-11-26,Open,376.0190124511719
2014-11-26,Close,368.3699951171875
2014-11-26,Volume,18601700.0
2014-11-26,Adj Close,368.3699951171875
2014-11-27,High,373.99200439453125
2014-11-27,Low,368.2820129394531
2014-11-27,Open,370.50201416015625
2014-11-27,Close,369.6700134277344
2014-11-27,Volume,8748030.0
2014-11-27,Adj Close,369.6700134277344
2014-11-28,High,382.8380126953125
2014-11-28,Low,358.4549865722656
2014-11-28,Open,369.3739929199219
2014-11-28,Close,376.4469909667969
2014-11-28,Volume,22946500.0
2014-11-28,Adj Close,376.4469909667969
