DATE,level_1,0
1986-12-01,PCE,2997.1
1987-01-01,PCE,2935.5
1987-02-01,PCE,3001.7
1987-03-01,PCE,3013.3
1987-04-01,PCE,3038.8
1987-05-01,PCE,3048.4
1987-06-01,PCE,3072.8
1987-07-01,PCE,3094.7
1987-08-01,PCE,3130.8
1987-09-01,PCE,3126.5
1987-10-01,PCE,3134.5
1987-11-01,PCE,3144.2
1987-12-01,PCE,3174.1
1988-01-01,PCE,3213.7
1988-02-01,PCE,3221.4
1988-03-01,PCE,3260.5
1988-04-01,PCE,3263.0
1988-05-01,PCE,3293.6
1988-06-01,PCE,3318.5
1988-07-01,PCE,3342.7
1988-08-01,PCE,3368.0
1988-09-01,PCE,3375.0
1988-10-01,PCE,3413.7
1988-11-01,PCE,3430.2
1988-12-01,PCE,3459.7
1989-01-01,PCE,3483.7
1989-02-01,PCE,3488.0
1989-03-01,PCE,3498.8
1989-04-01,PCE,3543.0
1989-05-01,PCE,3551.8
1989-06-01,PCE,3566.6
1989-07-01,PCE,3585.7
1989-08-01,PCE,3620.6
1989-09-01,PCE,3621.9
1989-10-01,PCE,3633.6
1989-11-01,PCE,3643.3
1989-12-01,PCE,3684.2
1990-01-01,PCE,3730.7
1990-02-01,PCE,3728.2
1990-03-01,PCE,3754.9
1990-04-01,PCE,3770.0
1990-05-01,PCE,3775.8
1990-06-01,PCE,3804.5
1990-07-01,PCE,3821.7
1990-08-01,PCE,3848.3
1990-09-01,PCE,3870.1
1990-10-01,PCE,3870.6
1990-11-01,PCE,3871.9
1990-12-01,PCE,3861.3
1991-01-01,PCE,3841.0
1991-02-01,PCE,3866.7
1991-03-01,PCE,3913.0
1991-04-01,PCE,3907.1
1991-05-01,PCE,3933.2
1991-06-01,PCE,3940.5
1991-07-01,PCE,3966.0
1991-08-01,PCE,3969.1
1991-09-01,PCE,3984.7
1991-10-01,PCE,3976.0
1991-11-01,PCE,4003.6
1991-12-01,PCE,4020.5
1992-01-01,PCE,4084.7
1992-02-01,PCE,4099.5
1992-03-01,PCE,4117.0
1992-04-01,PCE,4131.5
1992-05-01,PCE,4158.4
1992-06-01,PCE,4177.1
1992-07-01,PCE,4204.8
1992-08-01,PCE,4220.9
1992-09-01,PCE,4255.3
1992-10-01,PCE,4284.7
1992-11-01,PCE,4300.5
1992-12-01,PCE,4336.4
1993-01-01,PCE,4340.7
1993-02-01,PCE,4355.3
1993-03-01,PCE,4352.5
1993-04-01,PCE,4393.4
1993-05-01,PCE,4422.4
1993-06-01,PCE,4440.0
1993-07-01,PCE,4468.9
1993-08-01,PCE,4481.1
1993-09-01,PCE,4511.5
1993-10-01,PCE,4532.8
1993-11-01,PCE,4554.1
1993-12-01,PCE,4571.1
1994-01-01,PCE,4585.1
1994-02-01,PCE,4632.6
1994-03-01,PCE,4646.0
1994-04-01,PCE,4671.1
1994-05-01,PCE,4669.5
1994-06-01,PCE,4708.9
1994-07-01,PCE,4720.6
1994-08-01,PCE,4762.6
1994-09-01,PCE,4775.0
1994-10-01,PCE,4812.9
1994-11-01,PCE,4825.6
1994-12-01,PCE,4841.6
1995-01-01,PCE,4851.2
1995-02-01,PCE,4850.8
1995-03-01,PCE,4885.4
1995-04-01,PCE,4890.2
1995-05-01,PCE,4933.1
1995-06-01,PCE,4977.5
1995-07-01,PCE,4970.2
1995-08-01,PCE,5005.3
1995-09-01,PCE,5020.5
1995-10-01,PCE,5013.9
1995-11-01,PCE,5055.6
1995-12-01,PCE,5097.5
1996-01-01,PCE,5085.7
1996-02-01,PCE,5132.8
1996-03-01,PCE,5173.3
1996-04-01,PCE,5208.0
1996-05-01,PCE,5223.8
1996-06-01,PCE,5229.8
1996-07-01,PCE,5251.9
1996-08-01,PCE,5275.0
1996-09-01,PCE,5296.6
1996-10-01,PCE,5328.5
1996-11-01,PCE,5351.2
1996-12-01,PCE,5378.6
1997-01-01,PCE,5411.1
1997-02-01,PCE,5434.0
1997-03-01,PCE,5454.2
1997-04-01,PCE,5459.3
1997-05-01,PCE,5460.2
1997-06-01,PCE,5494.2
1997-07-01,PCE,5548.8
1997-08-01,PCE,5587.0
1997-09-01,PCE,5601.7
1997-10-01,PCE,5637.7
1997-11-01,PCE,5661.1
1997-12-01,PCE,5692.1
1998-01-01,PCE,5689.9
1998-02-01,PCE,5723.8
1998-03-01,PCE,5750.3
1998-04-01,PCE,5788.1
1998-05-01,PCE,5837.9
1998-06-01,PCE,5871.7
1998-07-01,PCE,5890.0
1998-08-01,PCE,5925.0
1998-09-01,PCE,5965.6
1998-10-01,PCE,5998.8
1998-11-01,PCE,6015.4
1998-12-01,PCE,6070.5
1999-01-01,PCE,6073.9
1999-02-01,PCE,6099.2
1999-03-01,PCE,6133.0
1999-04-01,PCE,6199.5
1999-05-01,PCE,6232.1
1999-06-01,PCE,6260.3
1999-07-01,PCE,6287.6
1999-08-01,PCE,6331.9
1999-09-01,PCE,6386.5
1999-10-01,PCE,6411.4
1999-11-01,PCE,6448.7
1999-12-01,PCE,6541.0
2000-01-01,PCE,6542.9
2000-02-01,PCE,6625.3
2000-03-01,PCE,6686.5
2000-04-01,PCE,6679.1
2000-05-01,PCE,6709.7
2000-06-01,PCE,6746.9
2000-07-01,PCE,6768.5
2000-08-01,PCE,6802.8
2000-09-01,PCE,6888.6
2000-10-01,PCE,6893.8
2000-11-01,PCE,6909.8
2000-12-01,PCE,6952.2
2001-01-01,PCE,6987.4
2001-02-01,PCE,7001.8
2001-03-01,PCE,6996.7
2001-04-01,PCE,7004.2
2001-05-01,PCE,7052.8
2001-06-01,PCE,7069.7
2001-07-01,PCE,7082.3
2001-08-01,PCE,7121.7
2001-09-01,PCE,7007.0
2001-10-01,PCE,7212.9
2001-11-01,PCE,7182.3
2001-12-01,PCE,7166.7
2002-01-01,PCE,7184.6
2002-02-01,PCE,7225.2
2002-03-01,PCE,7243.4
2002-04-01,PCE,7312.5
2002-05-01,PCE,7288.9
2002-06-01,PCE,7322.5
2002-07-01,PCE,7387.3
2002-08-01,PCE,7412.6
2002-09-01,PCE,7391.5
2002-10-01,PCE,7435.2
2002-11-01,PCE,7463.8
2002-12-01,PCE,7519.9
2003-01-01,PCE,7541.3
2003-02-01,PCE,7548.6
2003-03-01,PCE,7611.5
2003-04-01,PCE,7634.5
2003-05-01,PCE,7650.3
2003-06-01,PCE,7699.6
2003-07-01,PCE,7757.0
2003-08-01,PCE,7852.1
2003-09-01,PCE,7853.7
2003-10-01,PCE,7867.4
2003-11-01,PCE,7922.6
2003-12-01,PCE,7950.4
2004-01-01,PCE,8007.1
2004-02-01,PCE,8040.4
2004-03-01,PCE,8098.8
2004-04-01,PCE,8107.2
2004-05-01,PCE,8176.5
2004-06-01,PCE,8157.6
2004-07-01,PCE,8236.9
2004-08-01,PCE,8271.6
2004-09-01,PCE,8341.5
2004-10-01,PCE,8397.1
2004-11-01,PCE,8444.5
2004-12-01,PCE,8504.4
2005-01-01,PCE,8497.7
2005-02-01,PCE,8559.1
2005-03-01,PCE,8598.4
2005-04-01,PCE,8678.4
2005-05-01,PCE,8671.6
2005-06-01,PCE,8753.4
2005-07-01,PCE,8853.8
2005-08-01,PCE,8850.1
2005-09-01,PCE,8900.4
2005-10-01,PCE,8938.5
2005-11-01,PCE,8946.2
2005-12-01,PCE,8981.1
2006-01-01,PCE,9071.6
2006-02-01,PCE,9096.0
2006-03-01,PCE,9132.9
2006-04-01,PCE,9191.6
2006-05-01,PCE,9231.8
2006-06-01,PCE,9259.6
2006-07-01,PCE,9343.8
2006-08-01,PCE,9342.2
2006-09-01,PCE,9375.4
2006-10-01,PCE,9393.6
2006-11-01,PCE,9400.2
2006-12-01,PCE,9488.3
2007-01-01,PCE,9538.7
2007-02-01,PCE,9566.0
2007-03-01,PCE,9611.7
2007-04-01,PCE,9643.6
2007-05-01,PCE,9685.8
2007-06-01,PCE,9706.8
2007-07-01,PCE,9751.1
2007-08-01,PCE,9798.9
2007-09-01,PCE,9845.1
2007-10-01,PCE,9882.7
2007-11-01,PCE,9955.9
2007-12-01,PCE,9972.8
2008-01-01,PCE,9996.4
2008-02-01,PCE,9981.7
2008-03-01,PCE,10035.3
2008-04-01,PCE,10070.3
2008-05-01,PCE,10132.3
2008-06-01,PCE,10187.1
2008-07-01,PCE,10185.1
2008-08-01,PCE,10175.7
2008-09-01,PCE,10116.4
2008-10-01,PCE,10034.1
2008-11-01,PCE,9885.2
2008-12-01,PCE,9801.5
2009-01-01,PCE,9847.2
2009-02-01,PCE,9824.5
2009-03-01,PCE,9773.2
2009-04-01,PCE,9772.5
2009-05-01,PCE,9791.6
2009-06-01,PCE,9852.4
2009-07-01,PCE,9886.3
2009-08-01,PCE,10004.1
2009-09-01,PCE,9927.8
2009-10-01,PCE,9976.7
2009-11-01,PCE,9985.7
2009-12-01,PCE,10052.6
2010-01-01,PCE,10056.1
2010-02-01,PCE,10093.4
2010-03-01,PCE,10156.0
2010-04-01,PCE,10182.3
2010-05-01,PCE,10210.8
2010-06-01,PCE,10231.3
2010-07-01,PCE,10268.1
2010-08-01,PCE,10307.1
2010-09-01,PCE,10327.1
2010-10-01,PCE,10386.4
2010-11-01,PCE,10433.6
2010-12-01,PCE,10471.0
2011-01-01,PCE,10514.3
2011-02-01,PCE,10540.6
2011-03-01,PCE,10619.7
2011-04-01,PCE,10652.1
2011-05-01,PCE,10672.2
2011-06-01,PCE,10694.8
2011-07-01,PCE,10731.6
2011-08-01,PCE,10750.3
2011-09-01,PCE,10783.2
2011-10-01,PCE,10802.9
2011-11-01,PCE,10806.8
2011-12-01,PCE,10817.8
2012-01-01,PCE,10896.8
2012-02-01,PCE,10987.2
2012-03-01,PCE,10993.9
2012-04-01,PCE,11018.5
2012-05-01,PCE,11006.8
2012-06-01,PCE,10989.8
2012-07-01,PCE,11016.8
2012-08-01,PCE,11056.0
2012-09-01,PCE,11105.3
2012-10-01,PCE,11137.4
2012-11-01,PCE,11178.4
2012-12-01,PCE,11181.2
2013-01-01,PCE,11245.8
2013-02-01,PCE,11282.1
2013-03-01,PCE,11268.9
2013-04-01,PCE,11259.3
2013-05-01,PCE,11295.1
2013-06-01,PCE,11318.5
2013-07-01,PCE,11346.8
2013-08-01,PCE,11376.9
2013-09-01,PCE,11413.9
2013-10-01,PCE,11465.2
2013-11-01,PCE,11531.3
2013-12-01,PCE,11558.6
2014-01-01,PCE,11543.7
2014-02-01,PCE,11615.4
2014-03-01,PCE,11695.2
2014-04-01,PCE,11737.4
2014-05-01,PCE,11778.6
