Date,level_1,0
2001-10-11,Low,57.790000915527344
2001-10-11,Open,57.790000915527344
2001-10-11,Close,60.63999938964844
2001-10-11,Volume,20700.0
2001-10-11,Adj Close,51.136104583740234
2001-10-12,High,60.04999923706055
2001-10-12,Low,57.79999923706055
2001-10-12,Open,59.20000076293945
2001-10-12,Close,59.599998474121094
2001-10-12,Volume,8800.0
2001-10-12,Adj Close,50.25910568237305
2001-10-15,High,59.150001525878906
2001-10-15,Low,57.959999084472656
2001-10-15,Open,59.150001525878906
2001-10-15,Close,58.349998474121094
2001-10-15,Volume,2600.0
2001-10-15,Adj Close,49.20500564575195
2001-10-16,High,60.150001525878906
2001-10-16,Low,58.5
2001-10-16,Open,59.29999923706055
2001-10-16,Close,60.150001525878906
2001-10-16,Volume,2200.0
2001-10-16,Adj Close,50.722896575927734
2001-10-17,High,61.79999923706055
2001-10-17,Low,57.70000076293945
2001-10-17,Open,61.650001525878906
2001-10-17,Close,57.70000076293945
2001-10-17,Volume,5000.0
2001-10-17,Adj Close,48.65688705444336
2001-10-18,High,56.650001525878906
2001-10-18,Low,54.900001525878906
2001-10-18,Open,56.25
2001-10-18,Close,55.599998474121094
2001-10-18,Volume,4400.0
2001-10-18,Adj Close,46.8859977722168
2001-10-19,High,56.040000915527344
2001-10-19,Low,54.45000076293945
2001-10-19,Open,54.45000076293945
2001-10-19,Close,56.040000915527344
2001-10-19,Volume,2300.0
2001-10-19,Adj Close,47.25704574584961
2001-10-22,High,58.79999923706055
2001-10-22,Low,55.54999923706055
2001-10-22,Open,55.54999923706055
2001-10-22,Close,58.79999923706055
2001-10-22,Volume,7700.0
2001-10-22,Adj Close,49.584476470947266
2001-10-23,High,60.2599983215332
2001-10-23,Low,58.40999984741211
2001-10-23,Open,59.400001525878906
2001-10-23,Close,58.54999923706055
2001-10-23,Volume,1500.0
2001-10-23,Adj Close,49.373661041259766
2001-10-24,High,60.88999938964844
2001-10-24,Low,59.91999816894531
2001-10-24,Open,60.20000076293945
2001-10-24,Close,60.38999938964844
2001-10-24,Volume,5600.0
2001-10-24,Adj Close,50.92527770996094
2001-10-25,High,63.0
2001-10-25,Low,58.349998474121094
2001-10-25,Open,59.099998474121094
2001-10-25,Close,63.0
2001-10-25,Volume,3400.0
2001-10-25,Adj Close,53.12622833251953
2001-10-26,High,63.54999923706055
2001-10-26,Low,62.400001525878906
2001-10-26,Open,63.400001525878906
2001-10-26,Close,63.2400016784668
2001-10-26,Volume,7500.0
2001-10-26,Adj Close,53.32859802246094
2001-10-29,High,61.25
2001-10-29,Low,59.75
2001-10-29,Open,61.25
2001-10-29,Close,59.75
2001-10-29,Volume,2500.0
2001-10-29,Adj Close,50.385597229003906
2001-10-30,High,57.54999923706055
2001-10-30,Low,56.029998779296875
2001-10-30,Open,57.54999923706055
2001-10-30,Close,56.150001525878906
2001-10-30,Volume,5600.0
2001-10-30,Adj Close,47.34980773925781
2001-10-31,High,60.13999938964844
2001-10-31,Low,58.220001220703125
2001-10-31,Open,58.310001373291016
2001-10-31,Close,58.220001220703125
2001-10-31,Volume,2700.0
2001-10-31,Adj Close,49.095375061035156
2001-11-01,High,61.939998626708984
2001-11-01,Low,59.349998474121094
2001-11-01,Open,59.349998474121094
2001-11-01,Close,61.79999923706055
2001-11-01,Volume,1204300.0
2001-11-01,Adj Close,52.114315032958984
2001-11-02,High,62.9900016784668
2001-11-02,Low,61.5099983215332
2001-11-02,Open,62.95000076293945
2001-11-02,Close,62.400001525878906
2001-11-02,Volume,705100.0
2001-11-02,Adj Close,52.62028121948242
2001-11-05,High,64.88999938964844
2001-11-05,Low,64.30000305175781
2001-11-05,Open,64.6500015258789
2001-11-05,Close,64.88999938964844
2001-11-05,Volume,700.0
2001-11-05,Adj Close,54.72003936767578
2001-11-06,High,66.8499984741211
2001-11-06,Low,63.599998474121094
2001-11-06,Open,63.599998474121094
2001-11-06,Close,66.69999694824219
2001-11-06,Volume,4500.0
2001-11-06,Adj Close,56.2463493347168
2001-11-07,High,67.91000366210938
2001-11-07,Low,66.05999755859375
2001-11-07,Open,66.18000030517578
2001-11-07,Close,67.18000030517578
2001-11-07,Volume,48000.0
2001-11-07,Adj Close,56.651100158691406
2001-11-08,High,69.5199966430664
2001-11-08,Low,65.30000305175781
2001-11-08,Open,68.0
2001-11-08,Close,65.36000061035156
2001-11-08,Volume,209100.0
2001-11-08,Adj Close,55.11636734008789
2001-11-09,High,66.5999984741211
2001-11-09,Low,65.26000213623047
2001-11-09,Open,66.0199966430664
2001-11-09,Close,65.88999938964844
2001-11-09,Volume,69300.0
2001-11-09,Adj Close,55.56330490112305
2001-11-12,High,67.55000305175781
2001-11-12,Low,64.5
2001-11-12,Open,64.5999984741211
2001-11-12,Close,67.16999816894531
2001-11-12,Volume,25600.0
2001-11-12,Adj Close,56.642677307128906
2001-11-13,High,70.4000015258789
2001-11-13,Low,68.91999816894531
2001-11-13,Open,69.69999694824219
2001-11-13,Close,70.1500015258789
2001-11-13,Volume,6300.0
2001-11-13,Adj Close,59.155616760253906
2001-11-14,High,72.0
2001-11-14,Low,68.9000015258789
2001-11-14,Open,72.0
2001-11-14,Close,70.5
2001-11-14,Volume,20300.0
2001-11-14,Adj Close,59.45077133178711
2001-11-15,High,70.75
2001-11-15,Low,69.1500015258789
2001-11-15,Open,70.1500015258789
2001-11-15,Close,69.80000305175781
2001-11-15,Volume,66800.0
2001-11-15,Adj Close,58.86049270629883
2001-11-16,High,70.4000015258789
2001-11-16,Low,69.0
2001-11-16,Open,70.25
2001-11-16,Close,69.55000305175781
2001-11-16,Volume,8200.0
2001-11-16,Adj Close,58.64966583251953
2001-11-19,High,70.33000183105469
2001-11-19,Low,68.25
2001-11-19,Open,70.2699966430664
2001-11-19,Close,69.26000213623047
2001-11-19,Volume,8100.0
2001-11-19,Adj Close,58.40513229370117
2001-11-20,High,68.5
2001-11-20,Low,65.33000183105469
2001-11-20,Open,68.3499984741211
2001-11-20,Close,65.33000183105469
2001-11-20,Volume,9700.0
2001-11-20,Adj Close,55.09104919433594
2001-11-21,High,66.1500015258789
2001-11-21,Low,64.54000091552734
2001-11-21,Open,65.05000305175781
2001-11-21,Close,66.1500015258789
2001-11-21,Volume,14100.0
2001-11-21,Adj Close,55.78253936767578
2001-11-23,High,67.41000366210938
2001-11-23,Low,66.1500015258789
2001-11-23,Open,66.1500015258789
2001-11-23,Close,67.25
2001-11-23,Volume,4400.0
2001-11-23,Adj Close,56.710140228271484
2001-11-26,High,70.0
2001-11-26,Low,68.19999694824219
2001-11-26,Open,68.19999694824219
2001-11-26,Close,69.95999908447266
2001-11-26,Volume,3100.0
2001-11-26,Adj Close,58.99542999267578
2001-11-27,High,71.69000244140625
2001-11-27,Low,67.97000122070312
2001-11-27,Open,68.4000015258789
2001-11-27,Close,70.02999877929688
2001-11-27,Volume,14500.0
2001-11-27,Adj Close,59.054466247558594
2001-11-28,High,69.05000305175781
2001-11-28,Low,66.91000366210938
2001-11-28,Open,69.05000305175781
2001-11-28,Close,66.91000366210938
2001-11-28,Volume,6200.0
2001-11-28,Adj Close,56.423423767089844
2001-11-29,High,68.83999633789062
2001-11-29,Low,66.6500015258789
2001-11-29,Open,67.30000305175781
2001-11-29,Close,68.73999786376953
2001-11-29,Volume,6400.0
2001-11-29,Adj Close,57.966609954833984
2001-11-30,High,68.12999725341797
2001-11-30,Low,67.0199966430664
2001-11-30,Open,67.9000015258789
2001-11-30,Close,67.83999633789062
2001-11-30,Volume,16800.0
2001-11-30,Adj Close,57.207679748535156
2001-12-03,High,67.93000030517578
2001-12-03,Low,66.6500015258789
2001-12-03,Open,67.0999984741211
2001-12-03,Close,66.94999694824219
2001-12-03,Volume,3500.0
2001-12-03,Adj Close,56.457157135009766
2001-12-04,High,70.25
2001-12-04,Low,68.05000305175781
2001-12-04,Open,68.05000305175781
2001-12-04,Close,70.25
2001-12-04,Volume,4800.0
2001-12-04,Adj Close,59.239967346191406
2001-12-05,High,76.4000015258789
2001-12-05,Low,72.25
2001-12-05,Open,72.25
2001-12-05,Close,75.8499984741211
2001-12-05,Volume,11000.0
2001-12-05,Adj Close,63.9622917175293
2001-12-06,High,76.30999755859375
2001-12-06,Low,74.55999755859375
2001-12-06,Open,75.3499984741211
2001-12-06,Close,75.3499984741211
2001-12-06,Volume,9500.0
2001-12-06,Adj Close,63.54066467285156
2001-12-07,High,74.80000305175781
2001-12-07,Low,72.0
2001-12-07,Open,74.80000305175781
2001-12-07,Close,72.6500015258789
2001-12-07,Volume,6400.0
2001-12-07,Adj Close,61.26383590698242
2001-12-10,High,72.4000015258789
2001-12-10,Low,70.97000122070312
2001-12-10,Open,72.4000015258789
2001-12-10,Close,71.0999984741211
2001-12-10,Volume,44000.0
2001-12-10,Adj Close,59.95671844482422
2001-12-11,High,73.30000305175781
2001-12-11,Low,71.80999755859375
2001-12-11,Open,72.4000015258789
2001-12-11,Close,71.86000061035156
2001-12-11,Volume,10200.0
2001-12-11,Adj Close,60.5976448059082
2001-12-12,High,72.93000030517578
2001-12-12,Low,71.25
2001-12-12,Open,72.6500015258789
2001-12-12,Close,71.6500015258789
2001-12-12,Volume,1600.0
2001-12-12,Adj Close,60.42055130004883
2001-12-13,High,70.75
2001-12-13,Low,68.26000213623047
2001-12-13,Open,70.75
2001-12-13,Close,68.26000213623047
2001-12-13,Volume,12200.0
2001-12-13,Adj Close,57.56184005737305
2001-12-14,High,70.16000366210938
2001-12-14,Low,68.25
2001-12-14,Open,68.75
2001-12-14,Close,69.66000366210938
2001-12-14,Volume,25300.0
2001-12-14,Adj Close,58.742431640625
2001-12-17,High,71.55000305175781
2001-12-17,Low,70.48999786376953
2001-12-17,Open,70.62999725341797
2001-12-17,Close,71.19999694824219
2001-12-17,Volume,10500.0
2001-12-17,Adj Close,60.04107666015625
2001-12-18,High,71.88999938964844
2001-12-18,Low,71.1500015258789
2001-12-18,Open,71.88999938964844
2001-12-18,Close,71.75
2001-12-18,Volume,15000.0
2001-12-18,Adj Close,60.504878997802734
2001-12-19,High,69.91999816894531
2001-12-19,Low,68.05000305175781
2001-12-19,Open,69.0
2001-12-19,Close,68.05000305175781
2001-12-19,Volume,173200.0
2001-12-19,Adj Close,57.38475799560547
2001-12-20,High,67.30000305175781
2001-12-20,Low,64.58000183105469
2001-12-20,Open,67.0
2001-12-20,Close,64.61000061035156
2001-12-20,Volume,20800.0
2001-12-20,Adj Close,54.48390579223633
2001-12-21,High,66.23999786376953
2001-12-21,Low,65.5999984741211
2001-12-21,Open,66.0
2001-12-21,Close,66.23999786376953
2001-12-21,Volume,8300.0
2001-12-21,Adj Close,55.85844802856445
2001-12-24,High,66.0999984741211
2001-12-24,Low,65.75
2001-12-24,Open,66.0999984741211
2001-12-24,Close,65.75
2001-12-24,Volume,1500.0
2001-12-24,Adj Close,55.44523239135742
2001-12-26,High,67.62000274658203
2001-12-26,Low,66.12000274658203
2001-12-26,Open,67.08999633789062
2001-12-26,Close,66.55000305175781
2001-12-26,Volume,11400.0
2001-12-26,Adj Close,56.119842529296875
2001-12-27,High,67.7300033569336
2001-12-27,Low,67.01000213623047
2001-12-27,Open,67.01000213623047
2001-12-27,Close,67.58000183105469
2001-12-27,Volume,34600.0
2001-12-27,Adj Close,56.98841857910156
2001-12-28,High,68.87999725341797
2001-12-28,Low,67.69999694824219
2001-12-28,Open,68.4000015258789
2001-12-28,Close,68.1500015258789
2001-12-28,Volume,44100.0
2001-12-28,Adj Close,57.469093322753906
2001-12-31,High,68.19999694824219
2001-12-31,Low,66.30000305175781
2001-12-31,Open,68.19999694824219
2001-12-31,Close,66.5
2001-12-31,Volume,7700.0
2001-12-31,Adj Close,56.07767105102539
2002-01-02,High,69.19999694824219
2002-01-02,Low,67.4000015258789
2002-01-02,Open,67.9000015258789
2002-01-02,Close,69.19999694824219
2002-01-02,Volume,69300.0
2002-01-02,Adj Close,58.354522705078125
2002-01-03,High,74.72000122070312
2002-01-03,Low,70.5
2002-01-03,Open,70.5
2002-01-03,Close,74.5
2002-01-03,Volume,83900.0
2002-01-03,Adj Close,62.823890686035156
2002-01-04,High,75.98999786376953
2002-01-04,Low,72.9000015258789
2002-01-04,Open,75.9000015258789
2002-01-04,Close,74.23999786376953
2002-01-04,Volume,37200.0
2002-01-04,Adj Close,62.604610443115234
2002-01-07,High,75.0
2002-01-07,Low,72.4000015258789
2002-01-07,Open,75.0
2002-01-07,Close,72.61000061035156
2002-01-07,Volume,8300.0
2002-01-07,Adj Close,61.230106353759766
2002-01-08,High,73.98999786376953
2002-01-08,Low,71.94999694824219
2002-01-08,Open,72.45999908447266
2002-01-08,Close,72.80000305175781
2002-01-08,Volume,26500.0
2002-01-08,Adj Close,61.39033126831055
2002-01-09,High,75.11000061035156
2002-01-09,Low,72.4000015258789
2002-01-09,Open,74.0
2002-01-09,Close,72.4000015258789
2002-01-09,Volume,6400.0
2002-01-09,Adj Close,61.05299377441406
2002-01-10,High,72.45999908447266
2002-01-10,Low,71.47000122070312
2002-01-10,Open,72.11000061035156
2002-01-10,Close,71.58000183105469
2002-01-10,Volume,10900.0
2002-01-10,Adj Close,60.36151123046875
2002-01-11,High,72.80000305175781
2002-01-11,Low,71.0
2002-01-11,Open,72.80000305175781
2002-01-11,Close,71.19999694824219
2002-01-11,Volume,14600.0
2002-01-11,Adj Close,60.04107666015625
2002-01-14,High,71.02999877929688
2002-01-14,Low,69.76000213623047
2002-01-14,Open,71.0
2002-01-14,Close,69.80999755859375
2002-01-14,Volume,17400.0
2002-01-14,Adj Close,58.868919372558594
2002-01-15,High,70.6500015258789
2002-01-15,Low,69.01000213623047
2002-01-15,Open,70.6500015258789
2002-01-15,Close,70.0
2002-01-15,Volume,255100.0
2002-01-15,Adj Close,59.029144287109375
2002-01-16,High,68.47000122070312
2002-01-16,Low,67.04000091552734
2002-01-16,Open,67.94999694824219
2002-01-16,Close,67.04000091552734
2002-01-16,Volume,531600.0
2002-01-16,Adj Close,56.53306579589844
2002-01-17,High,68.75
2002-01-17,Low,66.94999694824219
2002-01-17,Open,68.0999984741211
2002-01-17,Close,68.6500015258789
2002-01-17,Volume,8400.0
2002-01-17,Adj Close,57.89073181152344
2002-01-18,High,67.68000030517578
2002-01-18,Low,66.5
2002-01-18,Open,66.5
2002-01-18,Close,66.9000015258789
2002-01-18,Volume,6000.0
2002-01-18,Adj Close,56.415000915527344
2002-01-22,High,67.30000305175781
2002-01-22,Low,63.900001525878906
2002-01-22,Open,67.30000305175781
2002-01-22,Close,63.900001525878906
2002-01-22,Volume,5500.0
2002-01-22,Adj Close,53.885169982910156
2002-01-23,High,66.16000366210938
2002-01-23,Low,64.0999984741211
2002-01-23,Open,65.25
2002-01-23,Close,65.80000305175781
2002-01-23,Volume,11500.0
2002-01-23,Adj Close,55.487388610839844
2002-01-24,High,67.72000122070312
2002-01-24,Low,66.4000015258789
2002-01-24,Open,66.4000015258789
2002-01-24,Close,66.81999969482422
2002-01-24,Volume,9300.0
2002-01-24,Adj Close,56.347530364990234
2002-01-25,High,68.0
2002-01-25,Low,66.5
2002-01-25,Open,66.7699966430664
2002-01-25,Close,67.47000122070312
2002-01-25,Volume,1500.0
2002-01-25,Adj Close,56.89566421508789
2002-01-28,High,68.9000015258789
2002-01-28,Low,67.62000274658203
2002-01-28,Open,68.4000015258789
2002-01-28,Close,68.66000366210938
2002-01-28,Volume,3100.0
2002-01-28,Adj Close,57.899166107177734
2002-01-29,High,69.75
2002-01-29,Low,66.87999725341797
2002-01-29,Open,69.75
2002-01-29,Close,67.08000183105469
